entity_type,primary_id,name_or_price,rating_or_status,rel_id_or_email,rel_name_or_type,details,location_id,country,city,address
REVIEW,798f3030-e0bd-45c1-9290-a523ddb556d6,04bdca57-fa46-4677-99ae-25ebc598ee61,aa7bf193-da63-49dc-a068-b8a2f6a82ab9,8,Media agency edge century already.,,,,,
REVIEW,3a8a4859-376d-45af-bc26-c2d091f1c549,730d4fe6-26dd-43d4-9e72-6b54c0d57a3d,0cf07772-d0dc-48c6-8912-35730365e9fa,8,Discussion enter American cup road floor ten total.,,,,,
REVIEW,4dfcce68-58e5-4fa0-9b91-75dda24b3300,55eb494b-b7b4-4933-8928-83b3b8e0a530,ad482265-d942-4eeb-bc67-c3ca1286b52a,5,Concern five space seat think well high.,,,,,
REVIEW,f4c18362-511b-46e1-9d86-fb6d2bc979d3,76879929-9502-4f66-ba64-399162f18b62,ee0f5a32-d651-4d92-b101-29e290de98c6,6,Fact care road trade.,,,,,
REVIEW,13fbf0ac-b22c-4f7c-9296-304825a33581,47db2537-24c3-4e1c-9173-6325112b5cee,afa32b9e-f50e-47c8-8e41-1b8848b6da98,3,But cultural simple attack cover.,,,,,
REVIEW,856798b5-2358-45f2-828e-9229a672b190,4f645598-a2ae-43b9-890d-3f0a084fb2ab,89f66344-959e-4bcb-a2c8-d535abb11ca1,6,Until activity third campaign account who each information.,,,,,
ROOM,133490ee-796e-4b28-836e-38ec601fcd4c,696bfc9b-b7eb-48a9-9676-18612d899369,301.09,False,standard,True,,,,
REVIEW,5d7c860a-2017-446d-acc7-9e8784865607,03f55876-bbed-4b71-ad9d-7917bdeefc3f,ff6d8b2f-e5aa-4e50-8d1c-f8cb495a6035,5,Almost himself million however wide.,,,,,
ROOM,fa22405a-28aa-4b07-a15d-1853453853bb,e746ad54-d829-49d4-8b97-dbf998b18f8a,235.17,True,suite,4,,,,
ROOM,5c8e9837-eed1-496d-ae51-71db2c2fba60,a6265735-732d-4fd9-9c94-d817d2b06210,296.53,False,standard,False,,,,
ROOM,82ddbf04-8744-4f2a-95bb-7b0cc1257ddd,30cb220e-160f-4140-b176-21438bfa7c6b,434.2,False,suite,2,,,,
REVIEW,af9c4246-a629-4703-9508-59ce8c99d59c,bf960e03-1f8e-423e-b394-3f388b65e47c,b68b1e9c-b4b1-44e5-bc30-6dfd86f1d50a,8,Field system environment practice ok bed agree.,,,,,
REVIEW,630c3099-1482-4669-aa51-990f68fc125f,e746ad54-d829-49d4-8b97-dbf998b18f8a,7280ea00-4733-408e-9e60-ee96bd40414c,6,Thing loss small stage itself.,,,,,
ROOM,4a511a2a-0799-450a-a904-b774ca7034dc,4f645598-a2ae-43b9-890d-3f0a084fb2ab,81.56,False,suite,2,,,,
ROOM,7894457b-26d5-4fb7-bd03-85fae9ce38b7,b8a09bc3-4b12-4e12-9992-e699c87d110b,289.21,True,standard,False,,,,
REVIEW,4f8669da-c616-41eb-ab96-876ac4042647,41965c66-76eb-48ac-bd51-61e80dc65c8c,83c44f2c-8cf6-4f84-8c50-d2ea0738a73b,9,Represent represent book chair.,,,,,
REVIEW,3df81264-e3ea-4443-b8d4-6f6aa45d6da7,e408fd0d-9451-41c4-944e-2a411251f244,ecfb7a94-9230-443d-b181-c7b1b33cf76f,5,Crime let traditional contain.,,,,,
ROOM,ad34e6c2-d87a-4978-839f-2ea7240a21b5,469170ab-21de-4d48-93bd-3555198c1612,111.2,True,standard,False,,,,
ROOM,da350e68-ea2c-48ea-8c63-e50bf6c9e11a,f9d07f01-3661-4f99-8033-ac9dcc1093c8,337.58,True,suite,3,,,,
ROOM,db672819-e29f-4a16-8957-265e96d46f94,696bfc9b-b7eb-48a9-9676-18612d899369,344.0,False,suite,4,,,,
REVIEW,0fe6d580-4ca1-4bff-8d16-4c7d333327b2,41965c66-76eb-48ac-bd51-61e80dc65c8c,8e3c3bff-997e-4b64-8c82-e37cb1c51c8d,5,Same young since whose half.,,,,,
REVIEW,f92dea63-8fd8-4c0e-bcbf-829f90928ab6,38ef4161-114f-44fb-8e3d-4087ee3cf458,9fff5be7-d420-4ffd-a49b-f5980b292dea,2,Picture our sea side car plant.,,,,,
ROOM,2b9aceb9-1314-4a1f-9870-e9c9bc32112f,3540c3b8-cd3a-4e4b-8679-59d61d68bf86,355.52,True,standard,True,,,,
REVIEW,f172bc09-0c4a-4204-906d-b455b6822c88,76879929-9502-4f66-ba64-399162f18b62,d8c271b8-803c-4da6-89e8-b8c22102af5d,8,Key the knowledge force.,,,,,
REVIEW,74666235-879a-4de0-941b-e43b339a100d,721e2ea2-46b6-4b05-92c1-7b53e2d55b3a,767c2214-2fd0-463b-b614-5f2c85c8b851,3,Open party measure issue.,,,,,
REVIEW,a07b3336-45ae-4d48-859c-a179c85f18c6,3540c3b8-cd3a-4e4b-8679-59d61d68bf86,b1852920-1cd9-4191-bc57-962927fb4e32,7,Coach care imagine cause option decide.,,,,,
ROOM,36995cd9-1347-4f73-bd3e-b6fe61789a01,bf960e03-1f8e-423e-b394-3f388b65e47c,76.02,False,suite,2,,,,
ROOM,13a418d4-d51e-4e7a-9d57-5a4e04b50c8c,09353088-ef0b-4efe-b93f-094ac94c61b8,195.81,True,standard,True,,,,
REVIEW,d878cc67-7d33-40d1-82d7-dd6e1f7ce43b,2d46d26e-7db1-46e3-93e9-c933d93ee6db,8be790dc-f8ff-43ea-8012-1be24f7f06b3,4,Coach draw out foreign event hundred.,,,,,
REVIEW,f4daaf80-dc46-4670-9b90-469b2547f031,850ffbb1-84a3-4b97-8509-ce449f3f5601,7e1b427b-e180-42be-bc5d-0c0fc611014e,2,Him left themselves protect boy happy.,,,,,
ROOM,cd21e800-4322-4c01-8bec-f9e0b90f8750,8af3a8fe-5366-4e32-817d-5d9f93670bc6,182.36,True,suite,1,,,,
ROOM,f16b79f3-3a2c-4076-914a-3f11b8eddf91,2109551e-2f48-4e9c-9853-8060b7d84f64,431.87,True,suite,2,,,,
REVIEW,9de0a57a-f549-4f71-869e-507ca014704e,e746ad54-d829-49d4-8b97-dbf998b18f8a,0a6b4308-e251-4240-ba0c-9148de3c05d7,4,Research chance hour.,,,,,
REVIEW,362cf739-1acb-4407-9b8f-430dc157a1dd,b1501e84-e2d4-44c5-932f-6ebffca58951,1c12306f-b0ea-47e9-97ce-e770747493fd,6,Time own performance.,,,,,
ROOM,3f8ea138-c8d4-4c57-a6d0-406a3d0c1d78,fb142506-ddf6-4c6f-a552-3bad44dee9ac,302.0,False,suite,4,,,,
ROOM,987e513d-dcd3-4e75-a188-a70532409a57,d4f9c25c-e75b-4931-b5c3-2401a6fe542f,165.06,True,suite,1,,,,
ROOM,1f29d148-13f6-47bb-8775-120bfabf8ff6,2d46d26e-7db1-46e3-93e9-c933d93ee6db,440.66,False,standard,True,,,,
REVIEW,25e06a4c-781f-4d4a-8796-d94ebdf7a0fb,3540c3b8-cd3a-4e4b-8679-59d61d68bf86,14325da8-4f4c-4e27-a32e-e9f73d89334f,3,Area medical plan draw.,,,,,
REVIEW,206800fa-88b0-4dd4-85cb-9922b2fa153d,e199a6f4-f814-41ad-bd98-64917b623b24,c7959442-e6be-4a3b-a9d5-921a60aa5cc8,2,Ever dinner other outside degree.,,,,,
REVIEW,f97949d3-19f0-42a5-8d91-f731ad53a7a4,001f3fe1-925b-410a-b49d-3d25578991f4,f57c55d1-f009-45aa-9ad4-b40c92480a26,1,Wife line sing fear phone.,,,,,
ROOM,9e0822cb-5d18-46b7-9bcb-2f3589fee886,823b2afa-127d-4c5e-b666-3c5ab8642aa6,164.89,False,suite,3,,,,
ROOM,b8e5afef-1bde-41f4-9cbf-37ad6dd61301,214481ef-fc95-4546-926c-c54e86545231,140.46,False,suite,2,,,,
ROOM,c4f840d8-809e-4f90-b515-77417c7677c8,3540c3b8-cd3a-4e4b-8679-59d61d68bf86,364.6,False,standard,True,,,,
REVIEW,29450246-b16d-4b96-82b7-7c08ef609b89,e199a6f4-f814-41ad-bd98-64917b623b24,b68b1e9c-b4b1-44e5-bc30-6dfd86f1d50a,1,Effect speak unit question discuss learn home.,,,,,
ROOM,4d0c247a-cb91-4c5c-8ec6-cf505f874c52,001f3fe1-925b-410a-b49d-3d25578991f4,198.84,True,standard,False,,,,
REVIEW,b6453302-d0e6-400d-b2fc-758946a5b769,4f645598-a2ae-43b9-890d-3f0a084fb2ab,71dac891-71e5-46ec-9f6a-750bedc8d4cb,4,Chance himself prevent career local.,,,,,
REVIEW,db9f260b-4023-443e-823a-7e0cc77fa4cd,8a1cb7e3-94dd-4760-b0d7-3de88287fafe,c356eeed-e309-4759-9205-0eb865555088,9,Movement memory training research brother.,,,,,
REVIEW,8d7b74ae-cd05-4937-9cb2-e32886e4cb4a,f37e8f7b-651e-4b7a-b7d3-9996de74b552,55104a87-642c-42b2-af56-bfe6c6e7ea24,5,Man discussion sense much.,,,,,
ROOM,d9aa92dc-f8a6-423d-a42e-86c4d6e95635,04bdca57-fa46-4677-99ae-25ebc598ee61,52.44,True,suite,4,,,,
ROOM,b2d9824b-67f5-4d95-b478-0a99ddc14986,850ffbb1-84a3-4b97-8509-ce449f3f5601,427.98,False,standard,True,,,,
ROOM,9066c6e2-51c6-4486-8bb2-ae07bbb862b1,3540c3b8-cd3a-4e4b-8679-59d61d68bf86,384.86,True,suite,2,,,,
ROOM,7a7c96ad-96b9-4865-9a7f-44191eb54996,5b7d5225-7f7f-4380-99b4-519e69c49842,390.61,True,suite,3,,,,
REVIEW,c6d643fd-4439-45d4-95dc-478c0ec383be,fb142506-ddf6-4c6f-a552-3bad44dee9ac,d8c271b8-803c-4da6-89e8-b8c22102af5d,9,Song strong wife century network unit.,,,,,
REVIEW,ca7e7f81-23eb-459a-8ba9-a653e70c57af,8a1cb7e3-94dd-4760-b0d7-3de88287fafe,7e8e688b-f51f-43da-9ea2-2aad99059353,9,Gun writer serious note prevent western law.,,,,,
REVIEW,49148c0c-1561-4dcd-9b64-6a7664ec302a,28a9ea6c-73f6-4fe2-b4a4-b35647cf3378,29cc4881-c948-4042-8a78-a5fba5a48987,9,Issue radio civil car investment.,,,,,
REVIEW,81b432b7-2fd7-4263-ae7c-efcd3fa1359f,e746ad54-d829-49d4-8b97-dbf998b18f8a,d9459f2b-94d1-4ef9-9567-debad9391be3,3,Total example still pattern bed one.,,,,,
REVIEW,0cd894f3-e6c2-4ab5-898c-a25184e36efb,3cfbe646-d137-4cc4-b4e8-2d986826fe70,51f8c8e8-2421-43f3-a6e5-9c5c8fcd492a,5,Plant religious however use cut own around.,,,,,
REVIEW,c115977c-db11-4bfd-9722-9922a8daa0c0,8607824c-f458-4d01-9c6d-9fbc2b7c453d,c041fa92-d7f8-4149-890c-53e518c3e3a1,4,Outside environment the information according industry.,,,,,
ROOM,dd814201-2a7f-4bc3-9f1d-3db7a97432a3,2109551e-2f48-4e9c-9853-8060b7d84f64,171.37,False,standard,True,,,,
REVIEW,a4fceea0-de4e-4750-b2af-dfab1a56f2d5,5aa812d2-d8d1-47e8-839c-93fac5e4cbd0,f99f8382-c5d5-415d-a9d2-206c8022f8ec,6,Simple front condition size vote evening.,,,,,
ROOM,7b8ec9fc-e730-48c3-8d5a-accc5b4edd4d,8af3a8fe-5366-4e32-817d-5d9f93670bc6,334.6,True,standard,True,,,,
ROOM,cc7ce8d7-ab66-440f-88c9-fce86374e552,30cb220e-160f-4140-b176-21438bfa7c6b,400.52,True,standard,True,,,,
REVIEW,e1c4e82f-7510-43d4-b2b3-021431309b02,d75b3055-c06c-4229-b9f4-ad66c41a6871,eabac9e7-3987-46da-9ecb-598770fa0177,7,After himself I company teach.,,,,,
REVIEW,716edec7-5b1c-4928-a62d-80e1ca5edd6b,76879929-9502-4f66-ba64-399162f18b62,f57c55d1-f009-45aa-9ad4-b40c92480a26,8,Art song interview another newspaper imagine number.,,,,,
REVIEW,e4af9bff-87c4-4eb9-8bc5-9b03aab98250,214481ef-fc95-4546-926c-c54e86545231,a7a33621-9bbb-4354-b7d3-acd100b3cc9e,8,Cultural administration huge section stage include.,,,,,
REVIEW,89b5ee7d-6205-4435-9368-efcb0c1ead1f,e408fd0d-9451-41c4-944e-2a411251f244,01cbe9f7-8c94-4b9b-b1c3-bd9275af78dd,7,Discover once side democratic.,,,,,
ROOM,8d7ae29b-dbc4-4b01-a16f-fdd39dd762f4,001f3fe1-925b-410a-b49d-3d25578991f4,161.98,False,suite,4,,,,
REVIEW,fea21d21-c9d5-4053-bc7a-1f3292060680,b8a09bc3-4b12-4e12-9992-e699c87d110b,56186915-7f07-46e1-9966-3fec5387bef5,4,Region myself military nation how final.,,,,,
ROOM,27a36869-0d20-489e-a3d6-c0bb855ad12a,a6265735-732d-4fd9-9c94-d817d2b06210,87.41,False,standard,False,,,,
ROOM,ce1402f9-2cbf-48fb-8bf3-483341b3dd4a,4d0fd465-6c58-4c7f-9903-f0a8e196b136,460.09,False,standard,False,,,,
ROOM,ece3d715-27d4-467b-9bcd-bed5d0517caa,b8a09bc3-4b12-4e12-9992-e699c87d110b,168.66,False,standard,True,,,,
ROOM,6eaa4cc2-53e8-4a0d-bc1c-303facc16a31,76879929-9502-4f66-ba64-399162f18b62,285.18,True,standard,False,,,,
REVIEW,2a934e87-0c24-4d7a-b457-03f6e9e6a9a3,f9d07f01-3661-4f99-8033-ac9dcc1093c8,6469bbad-bba3-4056-90c2-a70e71dc4ef7,10,Entire early Mrs include but everything.,,,,,
REVIEW,69eccf6f-e6b3-4ec7-b1e2-6690f1793d48,730d4fe6-26dd-43d4-9e72-6b54c0d57a3d,bfa3d7b2-42a2-40bf-af8f-023203c580cd,8,Fact mean argue own arm will if.,,,,,
REVIEW,9a2f7289-68f8-4447-93ba-d07173e9533a,41965c66-76eb-48ac-bd51-61e80dc65c8c,7efd2209-688d-48e2-bb8b-abc9bc4d31e7,10,Fine interview suddenly.,,,,,
ROOM,368a1583-218f-46d6-91ab-391cb6a41165,214481ef-fc95-4546-926c-c54e86545231,176.16,True,suite,4,,,,
REVIEW,52d585e4-e51d-4fa3-94c0-e9710096675e,e199a6f4-f814-41ad-bd98-64917b623b24,036365c3-9995-4755-8745-ee3a1e46c09e,10,Protect event these agency maybe.,,,,,
ROOM,9f2009c8-e7fc-4e8d-855e-3d9ae8fe71a8,d75b3055-c06c-4229-b9f4-ad66c41a6871,382.09,True,suite,1,,,,
REVIEW,19f05127-bc31-47e5-a502-418e4728406d,3d6e7fb5-e727-4d8a-a19b-30da6102d22d,c031534c-7ae9-4360-b2d5-b5fb7ada6bbf,5,Upon will most ability around just little.,,,,,
REVIEW,cc3ae009-9761-4860-8f3c-4cdb448bb0f7,772cc327-74cb-451e-9965-d6d294183b6e,d9f8579f-82ad-4056-afd8-2a1d0e13b05d,9,Trade operation before organization push language.,,,,,
REVIEW,aa4405b0-bf76-4485-9b11-c305cd4aa2b3,a6265735-732d-4fd9-9c94-d817d2b06210,63666ae7-7d53-4891-9d1e-b88dfe3abd0c,7,Nothing scientist contain truth situation when possible.,,,,,
REVIEW,7341a35c-d4a6-406c-a4b3-801e4a40503d,8af3a8fe-5366-4e32-817d-5d9f93670bc6,b89ed670-1acf-4354-88c7-a32b933eb226,5,Out small election movement because team age.,,,,,
REVIEW,feee078b-4a23-4089-9ad7-58510e281d38,e199a6f4-f814-41ad-bd98-64917b623b24,924aae50-8e9d-4edf-b773-74e7fb8be77b,10,Similar agree magazine camera involve.,,,,,
ROOM,40e182c0-38fe-4ef7-89cc-0b04f943ada4,214481ef-fc95-4546-926c-c54e86545231,340.29,True,suite,1,,,,
ROOM,b8fe9631-6751-42ca-984e-d17070dbbc06,469170ab-21de-4d48-93bd-3555198c1612,210.24,False,standard,True,,,,
ROOM,92e4adc9-e558-4f43-9703-1202ab199b0c,bb3fa004-13ed-444e-a1c9-d5b4a2340969,96.08,True,suite,2,,,,
REVIEW,50ba3fe0-aa20-4ef7-a108-3791e90885a1,2d46d26e-7db1-46e3-93e9-c933d93ee6db,6ba3068a-35e9-443e-a36e-7d10a1a3859f,3,Reduce attention now imagine sell.,,,,,
REVIEW,689103b7-5594-4902-84fe-39afa16a4994,bb3fa004-13ed-444e-a1c9-d5b4a2340969,5c2f61fc-bf32-4aab-8e0b-6e4c4819e4c9,1,Factor woman finish most hit business.,,,,,
ROOM,96eb60ed-83af-4452-a231-68045d27f6dc,136d03f6-720d-4626-b719-fe491c36fc51,428.18,False,suite,2,,,,
ROOM,560964d7-b6bd-43c8-8997-5934d00de1df,b8a09bc3-4b12-4e12-9992-e699c87d110b,284.14,True,suite,2,,,,
REVIEW,e2ba96e6-0cfe-4583-a592-9beeb069cb3a,f9d07f01-3661-4f99-8033-ac9dcc1093c8,ee0f5a32-d651-4d92-b101-29e290de98c6,8,Small with behavior industry she thing three.,,,,,
REVIEW,39d432fa-9984-4464-95a9-55f46df1e721,8af3a8fe-5366-4e32-817d-5d9f93670bc6,6c93eacb-61cd-4fbe-abe2-7adc2af1ce9d,3,Message just federal shake national specific meeting.,,,,,
REVIEW,819db425-edb9-4c3e-95f1-be8e9f47da10,30cb220e-160f-4140-b176-21438bfa7c6b,1c12306f-b0ea-47e9-97ce-e770747493fd,1,Management operation chair smile gun view reason religious.,,,,,
ROOM,9c4b6ace-953f-4cc0-a5ef-ff825db8689a,b1501e84-e2d4-44c5-932f-6ebffca58951,128.66,True,suite,2,,,,
ROOM,caf7f8bc-a929-4710-8f28-e59d1487e431,2dbb84c3-2c22-4ec2-bb1b-8db757356f78,337.78,True,suite,4,,,,
ROOM,899825dc-54c0-4b70-92b5-66e86e1937df,5b7d5225-7f7f-4380-99b4-519e69c49842,93.13,True,suite,1,,,,
ROOM,583783e4-75a7-4124-9226-6dc8b32da9af,f9d07f01-3661-4f99-8033-ac9dcc1093c8,56.85,True,suite,4,,,,
REVIEW,2b16f498-b403-44f5-afd8-0ac38a6a407d,41965c66-76eb-48ac-bd51-61e80dc65c8c,2cd0d851-c16e-4756-a26f-c4e20fc8f5f2,5,Century focus probably approach.,,,,,
ROOM,2f5c5f1b-be1e-4416-ac49-0f6936e317e1,823b2afa-127d-4c5e-b666-3c5ab8642aa6,394.44,False,suite,3,,,,
REVIEW,0297dbda-6af8-40a7-a6a3-d90f09ccb2b0,136d03f6-720d-4626-b719-fe491c36fc51,8be790dc-f8ff-43ea-8012-1be24f7f06b3,4,Only impact interest anyone.,,,,,
ROOM,d94edcc4-a955-4be0-ac28-14d20892ee5f,a6265735-732d-4fd9-9c94-d817d2b06210,215.81,True,standard,True,,,,
ROOM,547fe35d-af2f-4841-98b3-cb455145b2a7,2109551e-2f48-4e9c-9853-8060b7d84f64,126.07,True,standard,True,,,,
ROOM,05f6d336-b0a8-479a-9b14-abff456f9d53,e8479b52-9193-45e3-98cf-cb770b7d7d0a,138.55,False,standard,True,,,,
ROOM,f7f705d2-a9ef-4043-a88f-e1f6ae5affab,e408fd0d-9451-41c4-944e-2a411251f244,303.69,True,standard,True,,,,
REVIEW,ba204216-990e-4a21-9098-01c43a18679c,2109551e-2f48-4e9c-9853-8060b7d84f64,6b292bea-695c-4296-9685-e28c69d368a0,7,Beat condition pattern moment.,,,,,
REVIEW,b22ab7da-4995-433b-9996-f71baccd8969,730d4fe6-26dd-43d4-9e72-6b54c0d57a3d,efe4e9ca-1252-4bcb-a881-e5c83ece33e8,8,Simple team future significant.,,,,,
REVIEW,4af0280f-6249-4968-86d2-3d65f7b974d5,03f55876-bbed-4b71-ad9d-7917bdeefc3f,841ddea3-e80e-4b49-bfa2-7b6df7d04b37,5,Eat necessary consider on almost data season.,,,,,
ROOM,daa807da-77b2-4b2b-8ea3-d1057a1fed97,41965c66-76eb-48ac-bd51-61e80dc65c8c,371.5,True,suite,2,,,,
REVIEW,daa6f8f3-a94c-4220-87a5-575b784ae030,d4f9c25c-e75b-4931-b5c3-2401a6fe542f,04df6824-ab74-4a94-8c57-e95df5603d28,9,Last international set billion or girl do conference.,,,,,
REVIEW,3b9a1670-3cb8-48df-92c7-6e03b77b47e4,696bfc9b-b7eb-48a9-9676-18612d899369,4cd21e6f-667d-4778-a5cd-1448bb03bf26,6,Use trade watch know PM.,,,,,
REVIEW,041cddd0-9533-4909-80e7-c5ddc903ada0,8a09661b-713d-43a5-b710-6184a49a7309,70507e97-e228-4438-9da0-0c63b80dabe3,8,Experience staff respond window.,,,,,
ROOM,f593ea5c-c841-4954-9d6c-3ff647a5a7be,4d0fd465-6c58-4c7f-9903-f0a8e196b136,294.14,False,standard,True,,,,
REVIEW,c819d8fc-61ef-4e61-b44e-a952e0dd517e,b8a09bc3-4b12-4e12-9992-e699c87d110b,96d08e38-f523-4c58-bcea-784d9a63d8c2,6,Somebody difference career same fish.,,,,,
REVIEW,0828bcf1-9177-4e93-9950-0aa3561f1dc3,03f55876-bbed-4b71-ad9d-7917bdeefc3f,17280dde-6286-427b-b1b5-6b85d7af4c57,1,Than might water of word agency.,,,,,
ROOM,6198b884-7e8a-4c8b-8aa1-2fb0e04b4a55,b0483606-178c-4c55-8e89-e1f7966895fc,161.09,True,standard,True,,,,
REVIEW,fb9fc578-24c6-4206-a765-1ecb9bd04fcd,47db2537-24c3-4e1c-9173-6325112b5cee,e9fb040e-ee25-4f07-a32c-b0a9e0c3ce4d,2,One dinner arm break tax scene mind beyond.,,,,,
REVIEW,fdcd084c-7e26-4f6c-a0db-29ef5548227f,136d03f6-720d-4626-b719-fe491c36fc51,eeb8287d-ee51-4453-b421-261c0537fd01,10,Main water safe seem.,,,,,
ROOM,a75fa55a-7224-4082-8c91-d75251d1eea6,3cfbe646-d137-4cc4-b4e8-2d986826fe70,476.68,True,standard,False,,,,
ROOM,6a497457-4066-44ba-87b7-fe3ac17fadb5,a6265735-732d-4fd9-9c94-d817d2b06210,207.24,True,standard,True,,,,
REVIEW,1b1bd5a7-0bf0-45ea-b86a-1424e1e389f5,f37e8f7b-651e-4b7a-b7d3-9996de74b552,01cbe9f7-8c94-4b9b-b1c3-bd9275af78dd,5,Item consider Congress person relate imagine.,,,,,
REVIEW,f91eb202-a10c-4ad4-aa32-2bba122f2198,f9d07f01-3661-4f99-8033-ac9dcc1093c8,4cf1e723-f3bc-4cdb-9808-f77825fa477b,4,Whatever he often trip away father ok since.,,,,,
ROOM,96a28edc-e588-4e68-bf79-e92355bedc43,b1501e84-e2d4-44c5-932f-6ebffca58951,478.68,True,suite,3,,,,
REVIEW,ed1adeb1-f348-4142-9d0d-edd83af567af,b0483606-178c-4c55-8e89-e1f7966895fc,e24b0754-a9d7-46dd-8565-b5cd1d87bbc7,2,Toward project drive feel think food safe growth.,,,,,
REVIEW,4150091c-f1af-456c-a76e-f6fa14cd1f48,b0483606-178c-4c55-8e89-e1f7966895fc,e375483a-a590-45a1-b076-91c4437a2c14,2,Moment could news theory.,,,,,
REVIEW,22b5e866-2c9a-43e2-ae9f-c3ff0a85ca21,f9d07f01-3661-4f99-8033-ac9dcc1093c8,841ddea3-e80e-4b49-bfa2-7b6df7d04b37,6,Need morning analysis exactly daughter politics.,,,,,
ROOM,4bef5f3b-dfbb-4b25-b705-604fa866f0d9,2109551e-2f48-4e9c-9853-8060b7d84f64,438.73,True,suite,2,,,,
ROOM,4518ead7-b21f-4852-bcbc-b503cd2b1697,a6265735-732d-4fd9-9c94-d817d2b06210,154.65,True,standard,False,,,,
ROOM,46dde0e6-db54-4b7c-8533-bc185d196f85,b0483606-178c-4c55-8e89-e1f7966895fc,170.1,False,standard,False,,,,
REVIEW,b6f07869-223f-4c9a-8574-608631693c65,136d03f6-720d-4626-b719-fe491c36fc51,2f2d7425-c76c-4174-b72b-6cd72b3d772d,2,Last president then early accept probably.,,,,,
ROOM,60c40004-152f-4c96-bf34-ceeeefdd2242,b8a09bc3-4b12-4e12-9992-e699c87d110b,104.46,True,suite,2,,,,
REVIEW,12ce4ad5-66fb-4aed-af7a-c0dcaff51abd,2dbb84c3-2c22-4ec2-bb1b-8db757356f78,5b5a12be-9a40-43c8-9748-699639ea44eb,6,Benefit answer yeah become set must protect.,,,,,
ROOM,eab56534-bc42-4f7c-a805-69a90097980f,8607824c-f458-4d01-9c6d-9fbc2b7c453d,424.21,True,standard,False,,,,
ROOM,62646878-5191-4af5-851b-4f5660d39ddb,850ffbb1-84a3-4b97-8509-ce449f3f5601,197.31,True,suite,3,,,,
ROOM,739539c4-674d-4411-bde6-a2ea0ac2c9a3,3540c3b8-cd3a-4e4b-8679-59d61d68bf86,73.85,False,suite,1,,,,
ROOM,efb676ed-c15d-46b4-935f-d57434a18f34,e8479b52-9193-45e3-98cf-cb770b7d7d0a,143.48,True,suite,2,,,,
REVIEW,6d814423-0e7d-4b2f-a640-8e32297a9b58,e746ad54-d829-49d4-8b97-dbf998b18f8a,c6d9f5b1-ffad-4071-8dea-8714e0cc1ee5,8,Believe country election suffer very still career.,,,,,
REVIEW,24e3891a-247b-441b-9585-04c896a85cfc,28a9ea6c-73f6-4fe2-b4a4-b35647cf3378,423d58c4-a1db-4ed0-9192-b5734feaf4a1,10,Travel international without very series pretty high.,,,,,
REVIEW,b03170c2-bb68-4013-b335-366aacfe6165,76879929-9502-4f66-ba64-399162f18b62,3a2c94e6-0d7a-4095-a2ff-191c6805fcc8,4,Generation court buy ready even pull.,,,,,
ROOM,7848922c-9b18-4ff5-9ec6-2529beb0edd5,696bfc9b-b7eb-48a9-9676-18612d899369,60.34,True,suite,3,,,,
ROOM,37086271-6818-415c-a24d-a5f42263cee3,721e2ea2-46b6-4b05-92c1-7b53e2d55b3a,274.31,False,suite,4,,,,
REVIEW,ed3709fa-f995-47bf-8554-5775ba829964,850ffbb1-84a3-4b97-8509-ce449f3f5601,3f273f53-ffd8-49fc-ab55-c4599831a98c,6,Now management win president also.,,,,,
ROOM,a36ff835-b838-49de-8283-531dd3c8aabb,30cb220e-160f-4140-b176-21438bfa7c6b,111.8,True,suite,1,,,,
ROOM,7225fdba-a02a-48ad-ad75-68d124eecc87,76879929-9502-4f66-ba64-399162f18b62,338.65,True,standard,False,,,,
REVIEW,5230fd95-96f2-43c3-a27a-988ebe7d5ce0,2109551e-2f48-4e9c-9853-8060b7d84f64,4cd21e6f-667d-4778-a5cd-1448bb03bf26,5,Pressure better draw either person should area particular.,,,,,
ROOM,0a145b47-0a64-4bc2-9984-fa3488dc3542,3d6e7fb5-e727-4d8a-a19b-30da6102d22d,327.3,False,standard,False,,,,
REVIEW,290c2d55-1df6-4f45-af0c-a20e07ba22dd,3d6e7fb5-e727-4d8a-a19b-30da6102d22d,1cf61e6c-52d6-43e9-a1a1-11c4fd3b535d,5,Tonight learn doctor final position.,,,,,
REVIEW,1207bbe6-7a7d-4c5a-8cd9-609e3dfbf3a7,55eb494b-b7b4-4933-8928-83b3b8e0a530,1a1b3baa-0e28-4afd-a2dd-96bdff9befb0,9,Me movement give here know.,,,,,
REVIEW,56f83c87-4079-49e5-861b-ead581df39f2,3540c3b8-cd3a-4e4b-8679-59d61d68bf86,7e1b427b-e180-42be-bc5d-0c0fc611014e,3,Pass moment science specific find rise seek.,,,,,
REVIEW,964ac5d5-d5c6-4b4d-86f3-871e384248f1,214481ef-fc95-4546-926c-c54e86545231,7e1b427b-e180-42be-bc5d-0c0fc611014e,2,Perhaps environment relate training wife hold.,,,,,
REVIEW,4a7edf7b-6a64-4e86-80ae-7262ce70e8fe,d4f9c25c-e75b-4931-b5c3-2401a6fe542f,b813da06-eeab-4943-b34d-58f2e142ece2,8,Whose maintain fear whom beautiful clearly me.,,,,,
REVIEW,49ca4bd6-eedc-4ac8-9ee2-b03a1579b056,730d4fe6-26dd-43d4-9e72-6b54c0d57a3d,b6d374ac-f6c4-4c7f-8ecd-51d9a23bb78d,2,Treat if appear along.,,,,,
